漢字,詳細読み(カタカナ),詳細読み(漢字仮名交じり),音読み,,,,,訓読み,,,,,,,,
匐,ホフクゼンシンノフク,匍匐前進のフク,フク,,,,,は（う）,はらば（う）,,,,,,,
匏,ホウ，ヒサゴ，ハカマノツクリニ，ヒョウガフルノヒョウノシタガワ,ホウ，ひさご，袴の旁に，雹が降るのヒョウの下側,ホウ,,,,,ひさご,ふくべ,,,,,,,
匕,サジヲイミスルヒ,匙を意味するヒ,ヒ,,,,,さじ,,,,,,,,
匚,ホウ，ブシュノハコガマエ,ホウ，部首のはこがまえ,ホウ,,,,,はこ,,,,,,,,
匣,コウ，ハコガマエニコウオツノコウ,コウ，はこがまえに甲乙のコウ,コウ,,,,,はこ,こばこ,,,,,,,
匯,カイ，ハコガマエニサンズイトフルトリ,カイ，はこがまえにさんずいとふるとり,カイ,ワイ,,,,めぐ（る）,かわせ,,,,,,,
匱,キ，ハコガマエニキチョウヒンノキ,キ，はこがまえに貴重品のキ,キ,ギ,,,,ひつ,はこ,とぼし（い）,,,,,,
匳,ハコガマエニシケンヲウケルノケンノキュウジノツクリ,はこがまえに試験を受けるのケンの旧字の旁,レン,,,,,こばこ,くしげ,,,,,,,
匸,ケイ，ブシュノカクシガマエ,ケイ，部首のかくしがまえ,,,,,,,,,,,,,,
區,クベツスルノクノキュウジ,区別するのクの旧字,,,,,,,,,,,,,,
卆,ソツギョウノソツノイタイジ,卒業のソツの異体字,,,,,,,,,,,,,,
卅,ソウ，カンスウジノサンジュウ,ソウ，漢数字の三十,ソウ,,,,,みそ,,,,,,,,
丗,セカイノセノキュウジ,世界のセの旧字,,,,,,,,,,,,,,
卉,カキエンゲイノキ,花卉園芸のキ,キ,,,,,くさ,さか（ん）,,,,,,,
卍,マンジ,まんじ,バン,マン,,,,まんじ,,,,,,,,
凖,ジュンビスルノジュンノイタイジ,準備するのジュンの異体字,,,,,,,,,,,,,,
卞,ベン，ナベブタノシタニカタカナノト,ベン，なべぶたの下に片仮名のト,,,,,,,,,,,,,,
卩,セツ，ブシュノワリフ,セツ，部首のわりふ,,,,,,,,,,,,,,
卮,シ，サカズキ,シ，さかずき,シ,,,,,さかずき,,,,,,,,
夘,ジュウニシノウノイタイジ,十二支の卯の異体字,,,,,,,,,,,,,,
卻,ヘンキャクスルノキャクノイタイジ,返却するのキャクの異体字,,,,,,,,,,,,,,
卷,カン，ノリマキノマキノキュウジ,カン，海苔巻きのマキの旧字,,,,,,,,,,,,,,
厂,カン，ブシュノガンダレ,カン，部首の雁垂,,,,,,,,,,,,,,
厖,ボウダイナノボウ，ガンダレニムクイヌ,厖大なのボウ，雁垂に尨,ボウ,,,,,おお（きい）,あつ（い）,いりま（じる）,,,,,,
厠,カワヤ，ガンダレニホウソクノソク,かわや，雁垂に法則のソク,,,,,,,,,,,,,,
厦,カ，ガンダレニナツ,カ，雁垂に夏,,,,,,,,,,,,,,
厥,ユウボクミンゾクノトッケツノケツ,遊牧民族の突厥のケツ,ケツ,クツ,,,,ま（げる）,ぬか（ずく）,そ（の）,それ,,,,,
厮,シ，ガンダレニシカイノケンイノシ,シ，雁垂に斯界の権威のシ,,,,,,,,,,,,,,
厰,カイグンコウショウノショウノイタイジ，ガンダレ,海軍工厰のショウの異体字，雁垂,,,,,,,,,,,,,,
厶,シ，ワタクシ，カタカナノム,シ，わたくし，片仮名のム,,,,,,,,,,,,,,
參,サンカスルノサン，マイルノキュウジ,参加するのサン，参るの旧字,,,,,,,,,,,,,,
簒,サンダツスルノサン，ウバウ,簒奪するのサン，うばう,サン,セン,,,,うば（う）,と（る）,,,,,,,
雙,ソウガンキョウノソウノキュウジ,双眼鏡のソウの旧字,,,,,,,,,,,,,,
叟,サンバソウノソウ，オキナ,三番叟のソウ，おきな,ソウ,,,,,おきな,としよ（り）,,,,,,,
曼,マンダラノマン,曼荼羅のマン,,,,,,,,,,,,,,
燮,チョウワサセルノイミノショウ,調和させるの意味のショウ,ショウ,,,,,やわら（げる）,,,,,,,,
叮,テイ，クチヘンニイッチョウメノチョウ,テイ，口偏に一丁目のチョウ,テイ,,,,,ねんご（ろ）,,,,,,,,
叨,トウ，クチヘンニカタナ,トウ，口偏に刀（かたな）,トウ,,,,,みだり（に）,う（ける）,むさぼ（る）,,,,,,
叭,ガッキノラッパノハ,楽器の喇叭のハ,ハ,,,,,,,,,,,,,
叺,フクロノカマス，クチヘンニハイル,袋の叺，口偏に入る,,,,,,かます,,,,,,,,
吁,ク，クチヘンニウチュウノウノウカンムリヲトッタモノ,ク，口偏に宇宙の宇のウ冠を取ったもの,ク,キョ,,,,ああ,なげ（く）,,,,,,,
吽,アウンノコキュウノウン，クチヘンニドウブツノウシ,阿吽の呼吸のウン，口偏に動物の牛,ゴウ,ウン,,,,,,,,,,,,
呀,カ，クチヘンニキバ,カ，口偏に牙,,,,,,,,,,,,,,
听,オモサノタンイノポンド,重さの単位のポンド,キン,,,,,わら（う）,ポンド,,,,,,,
吭,コウ，クチヘンニテイコウスルノコウノツクリ,コウ，口偏に抵抗するのコウの旁,コウ,,,,,のど,くび,かなめ,,,,,,
吼,シシクノク，クチヘンニコウシモウシノコウ,獅子吼，口偏に孔子孟子のコウ,ク,コウ,,,,ほ（える）,,,,,,,,
吮,セン，クチヘンニカタカナノムノシタニヒトアシ,セン，口偏に片仮名のムの下にひとあし,シュン,セン,,,,す（う）,な（める）,,,,,,,
吶,トツベンノトツ，クチヘンニコクナイノナイ,吶弁のトツ，口偏に国内のナイ,トツ,ドツ,,,,ども（る）,さけ（ぶ）,,,,,,,
吩,フン，クチヘンニハンブンノブン,フン，半分のブン,フン,,,,,ふ（く）,いいつ（ける）,,,,,,,
吝,リンショクカノリン,吝嗇家のリン,リン,,,,,お（しむ）,しわ（い）,けち,やぶさ（か）,,,,,
呎,ナガサノタンイノフィート,長さの単位のフィート,,,,,,フィート,,,,,,,,
咏,エイ，クチヘンニエイキュウノエイ,エイ，口偏に永久のエイ,エイ,,,,,うた（う）,うた,,,,,,,
呵,タンカヲキルノカ，クチヘンニカノウセイノカ,啖呵を切る，口偏に可能性のカ,カ,,,,,しか（る）,わら（う）,ふ（く）,,,,,,
咎,トガメル,咎める,キョウ,,,,,とが,とが（め）,とが（める）,,,,,,
呟,ツブヤク,呟く,ゲン,,,,,つぶや（く）,,,,,,,,
呱,ココノコエヲアゲルノコ,呱々の声をあげるのコ,コ,,,,,な（く）,,,,,,,,
呷,コウ，サケヲアオルノアオル，クチヘンニコウオツノコウ,コウ，酒を呷るのあおる，口偏に甲乙のコウ,コウ,,,,,す（う）,かまびす（しい）,あお（る）,,,,,,
呰,シ，ヒガンシガンノシノシタニクチ,シ，彼岸此岸のシの下に口,シ,,,,,そし（る）,きず,,,,,,,
咒,ノロウ，ジュモンノジュノイタイジ,呪う，呪文のジュの異体字,,,,,,,,,,,,,,
呻,シンギンスルノシン，ウメク,呻吟するのシン，呻く,シン,,,,,うめ（く）,うな（る）,,,,,,,
咀,カミクダクイミノソシャクノソ,噛み砕く意味の咀嚼のソ,ショ,ソ,,,,か（む）,,,,,,,,
呶,ド，クチヘンニヤッコ,ド，口偏に奴,ド,ドウ,,,,かまびす（しい）,,,,,,,,
咄,トッサノトツ，クチヘンニデル,咄嗟のトツ，口偏に出る,トツ,,,,,しか（る）,したう（ち）,はなし,,,,,,
咐,ホ，クチヘンニフロクノフ，ツケル,ホ，口偏に付録のフ，付ける,フ,ホ,,,,ふ（く）,いいつ（ける）,,,,,,,
咆,トラノホウコウノホウ，ホエル,虎の咆哮のホウ，ほえる,ホウ,,,,,ほ（える）,,,,,,,,
哇,アイ，クチヘンニツチフタツ,アイ，口偏に土二つ,アイ,ア,ワ,,,は（く）,,,,,,,,
咢,ガク，キョウガクスルノガクノツクリ,ガク，驚愕するのガクの旁,ガク,,,,,いいあらそ（う）,おどろ（く）,,,,,,,
咸,シンノミヤコ，カンヨウノカン,秦の都，咸陽の咸,タン,,,,,みな,ことごと（く）,,,,,,,
咥,テツ，クチヘンニゲシノシ,テツ，口偏に夏至のシ,キ,テツ,,,,わら（う）,か（む）,くわ（える）,,,,,,
咬,カム，コウ，クチヘンニマジワル,咬む，コウ，口偏に交わる,コウ,ヨウ,,,,か（む）,かじ（る）,,,,,,,
哄,コウ，クチヘンニキョウツウノキョウ,コウ，口偏に共通のキョウ,コウ,,,,,どよ（めき）,わら（う）,,,,,,,
哈,ゴウ，クチヘンニゴウカクノゴウ,ゴウ，口偏に合格のゴウ,コウ,ゴウ,ソウ,ハ,,すす（る）,,,,,,,,
咨,シ，ハカル，ツギノシタニクチ,シ，はかる，次の下に口,シ,,,,,はか（る）,なげ（く）,ああ,,,,,,
咫,ナガサノタンイノシ，シャクハチノシャクノミギニタダイマノタダ,長さの単位のシ，尺八のシャクの右に只今のタダ,シ,,,,,ちか（い）,みじか（い）,た,あた,,,,,
哂,シン，ワラウ，クチヘンニニシヒガシノニシ,シン，わらう，口偏に西東のにし,シン,,,,,わら（う）,あざわら（う）,,,,,,,
咤,シッタゲキレイノタ，クチヘンニジュウタクノタク,叱咤激励のタ，口偏に住宅のタク,タ,,,,,しか（る）,したう（ち）,,,,,,,
咾,ロウ，クチヘンニロウジンノロウ,ロウ，口偏に老人のロウ,,,,,,,,,,,,,,
咼,カ，ナベノツクリ,カ，鍋の旁,,,,,,,,,,,,,,
哘,サソウ，クチヘンニリョコウノコウ,さそう，口偏に旅行のコウ,,,,,,,,,,,,,,
哥,ウタ，カ，カノウセイノカヲカサネル,うた，カ，可能性のカを重ねる,カ,,,,,うた（う）,うた,,,,,,,
哦,ガ，クチヘンニガマンノガ,ガ，口偏に我慢のガ,ガ,,,,,うた（う）,ぎん（ずる）,,,,,,,
唏,キ，クチヘンニキボウノキ,キ，口偏に希望のキ,キ,,,,,すすりな（く）,なげ（く）,,,,,,,
唔,ゴ，クチヘンニタゴサクノゴ,ゴ，口偏に田吾作のゴ,ゴ,,,,,,,,,,,,,
哽,コウ，クチヘンニサラシナノサラ,コウ，口偏に更科のさら,コウ,,,,,むせ（ぶ）,むさ（がる）,,,,,,,
哮,ホエル，ホウコウスルノコウ,ほえる，咆哮するのコウ,コウ,,,,,ほ（える）,たけ（る）,,,,,,,
哭,ドウコクスルノコク，ナク,慟哭するのコク，なく,コク,,,,,な（く）,,,,,,,,
哺,ホニュウルイノホ,哺乳類のホ,ホ,,,,,ふく（む）,はぐく（む）,,,,,,,
哢,ロウ，クチヘンニホンロウスルノロウ,ロウ，口偏に翻弄するのロウ,ロウ,,,,,さえず（る）,,,,,,,,
唹,オ，クチヘンニナニナニニオイテノオ,オ，口偏に何々に於いてのオ,オ,ヨ,,,,わら（う）,,,,,,,,
啀,イガミアウノイガム，ガイ,啀み合うの啀む，ガイ,ガイ,,,,,いが（む）,,,,,,,,
啣,クツワノイタイジ，クチヘンニオロシウリノオロシ,くつわの異体字，口偏に卸売りのおろし,カン,ガン,,,,くわ（える）,,,,,,,,
啌,コウ，クチヘンニクウキノクウ,コウ，口偏に空気のクウ,,,,,,,,,,,,,,
售,シュウ，ウル，フルトリノシタニクチ,シュウ，うる，隹の下に口,シュウ,,,,,う（る）,,,,,,,,
啜,ススル，セツ,すする，セツ,セツ,テツ,,,,すす（る）,すすりな（く）,,,,,,,
啅,タク，クチヘンニタッキュウノタク,タク，口偏に卓球のタク,タク,トウ,,,,かまびす（しい）,ついば（む）,さえず（る）,,,,,,
啖,タンカヲキルノタン,啖呵を切るのタン,タン,,,,,く（う）,く（らう）,く（らわす）,,,,,,
啗,タン，クラウ，クチヘンニアンコノアンノツクリ,タン，くらう，口偏に餡このアンの旁,,,,,,,,,,,,,,
唸,ウナル，クチヘンニザンネンノネン,うなる，口偏に残念のネン,テン,,,,,うな（る）,うな（り）,,,,,,,
唳,レイ，クチヘンニモドル,レイ，口偏に戻る,レイ,,,,,な（く）,,,,,,,,
啝,カ，クチヘンニワフクノワ,カ，口偏に和服のワ,,,,,,,,,,,,,,
喙,カイ，クチバシ，タニンゴトニヨウカイスルノカイ,カイ，くちばし，他人事に容喙するのカイ,カイ,,,,,くちばし,ことば,,,,,,,
喀,カッケツスルノカク，クチヘンニオキャクノキャク,喀血するのカツ，口偏にお客のキャク,カク,,,,,は（く）,,,,,,,,
咯,ラク，クチヘンニオノオノ,ラク，口偏に各,,,,,,,,,,,,,,
喊,カンセイヲアゲルノカン，サケブ,喊声を上げるのカン，さけぶ,カン,,,,,さけ（ぶ）,,,,,,,,
喟,キ，クチヘンニイブクロノイ,キ，口偏に胃袋のイ,キ,,,,,なげ（く）,ためいき,,,,,,,
啻,タダ，テイオウノテイノシタニクチ,タダ，帝王のテイの下に口,シ,,,,,ただ,ただ（に）,,,,,,,
啾,シュウ，ナク，クチヘンニアキマツリノアキ,シュウ，なく，口偏に秋祭りのアキ,シュウ,,,,,な（く）,,,,,,,,
喘,ゼンソクノゼン,喘息のゼン,ゼン,セン,,,,あえ（ぐ）,せき,せ（く）,,,,,,
喞,ショク，カコツ，クチヘンニソク,ショク，かこつ，口偏に即,ショク,ソク,,,,な（く）,そそ（ぐ）,かこ（つ）,,,,,,
單,タンジュンナノタンノキュウジ,単純なのタンの旧字,,,,,,,,,,,,,,
啼,テイ，ナク，クチヘンニテイオウノテイ,テイ，なく，口偏に帝王のテイ,テイ,,,,,な（く）,,,,,,,,
喃,ナン，クチヘンニナンボクノナン,ナン，口偏に南（みなみ）,ダン,ナン,,,,しゃべ（る）,のう,,,,,,,
喩,ヒユノユ，タトエル,比喩のユ，たとえる,ユ,,,,,たと（える）,さと（す）,やわ（らぐ）,よろこ（ぶ）,,,,,
喇,ガッキノラッパノラツ,楽器の喇叭のラツ,ラツ,ラ,,,,,,,,,,,,
喨,リョウ，クチヘンニジンメイ，ショカツリョウノリョウ,リョウ，口偏に人名，諸葛亮のリョウ,リョウ,,,,,,,,,,,,,
嗚,オエツノオ，クチヘンニカラス,嗚咽のオ，口偏に烏,オ,,,,,ああ,なげ（く）,,,,,,,
嗅,キュウカクノキュウ，カグ,嗅覚のキュウ，かぐ,キュウ,,,,,か（ぐ）,,,,,,,,
嗟,トッサノサ，クチヘンニサベツカスルノサ,咄嗟のサ，口偏に差別化するのサ,サ,,,,,ああ,なげ（く）,,,,,,,
嗄,コエガカレルノカレル，クチヘンニナツ,声が嗄れるのかれる，口偏に夏,サ,,,,,か（れる）,しわが（れる）,,,,,,,
嗜,シコウヒンノシ，タシナム,嗜好品のシ，たしなむ,シ,,,,,たしな（む）,たしな（み）,,,,,,,
嗤,シ，ワラウ，アザワラウ,シ，わらう，あざわらう,シ,,,,,わら（う）,あざわら（う）,,,,,,,
嗔,シン，イカル，クチヘンニマゴコロノマノキュウジ,シン，いかる，口偏に真心のマの旧字,シン,,,,,いか（る）,いか（り）,,,,,,,
嘔,オウトスルノオウ，クチヘンニクベツスルノクノキュウジ,嘔吐するのオウ，口偏に区別するのクの旧字,オウ,ク,,,,は（く）,むかつ（く）,うた（う）,やしな（う）,,,,,
嗷,ゴウ，クチヘンニゴウマンノゴウノツクリ,ゴウ，口偏に傲慢のゴウの旁,ゴウ,,,,,かまびす（しい）,,,,,,,,
嘖,サク，クチヘンニセキニンノセキ,サク，口偏に責任のセキ,サク,,,,,さけ（ぶ）,かまびす（しい）,さいな（む）,,,,,,
嗾,ソウ，ソソノカス，クチヘンニスイゾクカンノゾク,ソウ，そそのかす，口偏に水族館のゾク,ソウ,,,,,そそのか（す）,けしか（ける）,,,,,,,
嗽,ソウ，クチススグ，クチヘンニナツメソウセキノソウノツクリ,ソウ，くちすすぐ，口偏に夏目漱石のソウの旁,ソウ,ソク,,,,せ（く）,せき,くちすす（ぐ）,うがい,す（う）,,,,
嘛,ラマキョウノマ，クチヘンニマスイノマ,喇嘛教のマ，口偏に麻酔のマ,マ,,,,,,,,,,,,,
嗹,レン，クチヘンニレンラクノレン,レン，口偏に連絡のレン,,,,,,,,,,,,,,
噎,エツ，ムセブ，クチヘンニケイヤクショニツカウイチノキュウジ,エツ，むせぶ，口偏に契約書に使う壱の旧字,イツ,エツ,,,,むせ（ぶ）,む（せる）,ふさ（がる）,,,,,,
噐,ウツワ，ガッキノキノイタイジ,うつわ，楽器のキの異体字,,,,,,,,,,,,,,
營,エイギョウノエイ，イトナムノキュウジ,営業のエイ，営むの旧字,,,,,,,,,,,,,,
